passenger_id,full_name,age,gender,country,loyalty_tier,total_miles_flown,lifetime_spend,avg_ticket_price,preferred_route,last_booking_date,cancellation_rate,upgrade_history_count,ancillary_spend_avg,churn_risk_score
PX1158,Ladli Rama,43,M,India,Silver,266629,1161397.4736454028,7994.995325003927,CCU-CCU,2025-06-27,0.14266781597911404,6,970.8164356577423,0.5858105931515005
PX1159,Luke Panchal,45,F,India,Blue,2010,1159801.4031127477,8753.812597465196,PNQ-AMD,2026-01-16,0.11553062483590976,0,1039.934388750778,0.4522969640256197
PX1160,Chavvi Seshadri,32,F,India,Blue,479,1296287.176432866,11226.74680249949,CCU-HYD,2025-11-25,0.03976966624668873,3,865.0583724618039,0.8722355771031097
PX1161,Jatin Sarma,56,M,India,Silver,427686,1089555.0700589237,6725.866264540986,CCU-HYD,2025-07-24,0.02166980987051299,7,651.3420566172931,0.37053282019165634
PX1162,Balhaar Bajwa,60,F,India,Silver,77782,805169.975567049,7633.095667353788,DEL-DEL,2025-05-29,0.10276437081351139,7,1649.775391313857,0.8899372932713615
PX1163,Tamanna Gokhale,41,F,India,Blue,1024,1138453.119870951,4558.6565844402985,CCU-AMD,2026-01-20,0.03504232192391771,5,1322.8999169730573,0.28954628025499995
PX1164,Rachit Aurora,24,M,India,Blue,134,433171.8458559389,14080.118448159245,MAA-CCU,2025-11-18,0.1475909232343597,1,554.1925311086186,0.4432182776789273
PX1165,Oviya Karpe,41,M,India,Blue,3480,1773501.96092971,12772.153666502429,PNQ-HYD,2025-08-06,0.09715767388725402,1,1319.3920749079252,0.08321415193565473
PX1166,Balveer Chokshi,53,F,India,Blue,1638,852580.6351619071,6031.897712684065,PNQ-BOM,2025-07-28,0.09408009836718459,6,280.13344560129747,0.5358585425445438
PX1167,Balveer Borra,63,M,India,Blue,579,1864785.2513163616,9799.64015732954,HYD-DEL,2025-09-23,0.09938529597388895,9,1443.6089356878963,0.5352659661584497
PX1168,Ayushman Mistry,31,F,India,Blue,2919,828600.3759073975,14815.998743779952,BOM-PNQ,2025-07-23,0.1277794693596346,2,1496.1029551205102,0.5305864152007378
PX1169,Keya Gaba,45,M,India,Blue,3393,683195.1917227773,11302.889335094023,GOI-HYD,2025-11-04,0.13361691894995742,0,825.300568622101,0.7199721265981667
PX1170,Anthony Divan,61,F,India,Blue,3117,1714758.1388734016,6587.164065470482,CCU-BOM,2025-04-15,0.010892434334256839,8,1267.4083602025873,0.31817455548848184
PX1171,Zayan Solanki,68,M,India,Gold,135846,1980831.1431354415,6485.456482833564,GOI-BLR,2026-01-13,0.11391977890328175,8,830.22750276692,0.3019169912906249
PX1172,Hamsini Comar,41,M,India,Silver,205910,1146354.9360756,9762.870948498174,MAA-GOI,2025-06-09,0.003133437330770622,6,1968.0160855389665,0.2513713766640838
PX1173,Kashish Yogi,58,F,India,Blue,2484,45512.86368511785,11191.556628585255,BOM-PNQ,2025-09-24,0.10973658147189395,0,1547.7467387849442,0.22070672685921489
PX1174,Urmi Lall,40,M,India,Gold,190218,263356.4718798675,9135.872526122068,AMD-BLR,2026-02-07,0.14932871286473212,3,1696.9899775758508,0.5342811620002005
PX1175,Chaman Shenoy,20,M,India,Blue,4128,1541699.5409123437,11187.386917003369,CCU-CCU,2025-06-28,0.09955795586482218,7,1577.3234805175725,0.7953614622111921
PX1176,Hamsini Sha,65,F,India,Blue,1776,1035664.9304727208,5740.804191358622,CCU-AMD,2025-12-19,0.12697065057992624,7,952.2820484999847,0.250310477541143
PX1177,Tanish Kari,40,F,India,Silver,99427,666437.0347723215,10560.93728462521,PNQ-GOI,2025-04-05,0.12431141694443024,8,1927.2629957395982,0.9841030154561372
PX1178,Avni Narayan,42,F,India,Blue,2439,316036.17341907136,13547.665304928969,CCU-BLR,2025-12-25,0.07264778101693312,2,1185.9761127040879,0.037932674852380166
PX1179,Jackson Ghose,41,F,India,Gold,50229,627123.0863790619,4459.520608098885,BOM-MAA,2025-10-07,0.043099785012131055,5,1006.358166646358,0.42272562029743366
PX1180,Wishi Sampath,70,M,India,Silver,335034,521249.82987248094,11162.944589686911,PNQ-CCU,2025-02-17,0.13212947926104662,9,431.8273202579883,0.907817437659901
PX1181,Maanas Narain,49,F,India,Blue,523,155225.70320045197,13395.53907249178,DEL-MAA,2026-01-28,0.03904841470729642,2,644.9802229192993,0.6323685363711969
PX1182,Abdul Kamdar,19,M,India,Gold,80824,299450.87028772186,6693.7928526332125,PNQ-PNQ,2025-10-21,0.015960444869307016,3,1426.1375063904638,0.9157836390901488
PX1183,Harini Bains,45,F,India,Silver,245730,221975.6816529229,13911.725749596671,CCU-HYD,2026-01-28,0.04687035653948477,2,1083.9014163537647,0.410319342397248
PX1184,Timothy Basak,45,M,India,Blue,738,664583.0477049621,8276.538142300513,DEL-BOM,2026-02-05,0.12418652322555017,9,529.8976114000867,0.4959169931582066
PX1185,Nicholas Mani,43,F,India,Blue,1890,1574252.8477149473,5347.049998371921,AMD-PNQ,2025-07-01,0.12431243015737586,5,1916.2905990425827,0.08699797333755477
PX1186,Daksha Barad,23,M,India,Blue,833,651217.4808837938,7762.404273086962,BOM-HYD,2025-10-16,0.035268862433227195,6,1120.379025612447,0.7459382757363672
PX1187,Vyanjana Nadig,25,F,India,Blue,2859,972805.7458264163,10732.90930733755,DEL-PNQ,2025-06-26,0.14149164913238504,0,721.2411621211446,0.6880490378967504
PX1188,Reyansh Bhargava,39,M,India,Gold,366642,289443.9293411989,8383.333429641796,GOI-MAA,2025-06-29,0.015774810338207605,7,1098.5223553011833,0.49391638426091744
PX1189,Ridhi Singh,34,M,India,Gold,389066,495591.5713031788,9510.79325766864,GOI-PNQ,2026-02-10,0.10020474623067102,5,517.7852788827105,0.009483073239964113
PX1190,Pavani Barman,42,F,India,Blue,1207,1651582.6020083667,5509.816468990346,CCU-AMD,2026-01-05,0.13400598882928696,2,1954.2541182121502,0.41123421732778875
PX1191,Ryan Kibe,41,M,India,Platinum,324360,674675.0409629496,10673.98400224571,DEL-AMD,2025-05-14,0.12304670424869363,1,1677.6817038268105,0.7131032460429991
PX1192,Sai Tank,71,M,India,Silver,167881,928026.5716102545,9856.056506679906,BOM-PNQ,2025-05-06,0.09749167602857278,8,504.0209385183709,0.5399512838227388
PX1193,Oscar Shere,74,F,India,Blue,3548,919055.7187128059,5680.51561790736,CCU-HYD,2025-11-13,0.0010090687937160724,7,226.60774872596227,0.6246881021086419
PX1194,Jeet Manda,23,F,India,Blue,1795,845685.7046955997,14889.497742392276,GOI-MAA,2025-05-12,0.12955308086458558,8,716.3752080788304,0.7433063227369835
PX1195,Leena Bora,72,M,India,Silver,297324,1728018.9716988734,7877.621349586412,HYD-HYD,2025-11-08,0.04507316278900358,6,1453.7313365613381,0.9027936621494923
PX1196,Pahal D’Alia,48,F,India,Silver,328843,1483826.0943760828,13728.909908700067,GOI-PNQ,2025-04-19,0.00578994229915879,6,874.12273920607,0.656294194888595
PX1197,Krisha Goel,22,M,India,Blue,188,1255293.5021832846,10675.069141729338,BOM-AMD,2025-08-11,0.11722501810945396,4,1224.2567901971254,0.8055566849263402
PX1198,Hema Kalita,66,F,India,Blue,4483,321686.98035790015,12570.504606466257,PNQ-HYD,2025-09-22,0.030520775197366283,4,302.54152052221764,0.026046538168205458
PX1199,Bishakha Iyer,43,F,India,Blue,2262,153160.8186484199,12291.19946508399,DEL-PNQ,2025-04-29,0.1257642226571009,4,545.5433523602777,0.023750355908392917
PX1200,Arunima Puri,69,F,India,Platinum,45399,778019.3971666011,10109.639190489925,CCU-CCU,2025-09-27,0.053371418679522005,3,605.4146612092015,0.7646559944596041
PX1201,Ojasvi Tailor,44,F,India,Blue,4713,1066873.976744669,10929.038055145458,DEL-DEL,2026-02-08,0.1460829218316208,0,327.08151022715714,0.2745467469160656
PX1202,Vasudha Muni,65,F,India,Blue,2634,318763.4176140358,8303.887962396566,AMD-PNQ,2025-04-01,0.09310680968404624,2,1650.0717690659367,0.6375979957182472
PX1203,Ranveer Rattan,31,F,India,Blue,3615,1576232.7136717907,10417.182433817547,PNQ-BOM,2025-10-26,0.14112229478321195,1,1847.1721466004378,0.05144025637606742
PX1204,Tanvi Biswas,64,F,India,Blue,931,830884.3829698442,4989.14633379301,HYD-GOI,2025-05-11,0.0507096013951201,0,1538.425205270816,0.6674125758606145
PX1205,Caleb Trivedi,61,M,India,Gold,100026,471099.0062127311,4453.11018980444,GOI-PNQ,2025-09-18,0.009635064962133311,2,560.0481962120723,0.01737979529707534
PX1206,Veda Tandon,33,F,India,Blue,3851,110419.41626231628,11192.455694034961,GOI-PNQ,2025-10-11,0.05641982491908473,3,1318.4547220029337,0.8907166529244457
PX1207,Dhruv Kannan,33,M,India,Blue,3710,1649918.9476740502,10233.604016533705,MAA-MAA,2025-05-03,0.12012127427366869,1,767.7316989735683,0.9480301053760887
PX1208,Madhav Parsa,37,F,India,Platinum,32429,550311.2000485854,7248.714038520147,GOI-PNQ,2025-02-24,0.10514344307036926,6,1164.6251427920613,0.1851785497386771
PX1209,Arjun Narayanan,74,M,India,Blue,712,361414.55628691457,13302.036310173584,AMD-PNQ,2025-09-10,0.03591514324355905,3,611.8190811490044,0.5188000328279263
PX1210,Onveer Wable,50,F,India,Silver,304503,294808.0416430927,14907.226801783621,HYD-MAA,2025-08-22,0.08489925673033699,9,720.4932102350014,0.7379500497819991
PX1211,Adya Brar,73,F,India,Silver,304225,136832.55116817125,13848.999333460475,PNQ-GOI,2025-09-24,0.013517391498974463,5,1524.1400791403664,0.8699878336212504
PX1212,Azaan Chana,34,F,India,Gold,185708,740757.3765516954,11369.705426688899,GOI-AMD,2026-02-09,0.1231076428089977,7,1931.6121758509662,0.5739748831283762
PX1213,Eta Bhasin,34,F,India,Silver,433084,1774275.9437535242,4711.274788788375,PNQ-AMD,2025-08-12,0.041110474260676745,1,1735.372382856347,0.986644682735128
PX1214,Triveni Bava,41,F,India,Blue,1679,722782.5000200405,12201.108052339941,AMD-PNQ,2025-06-26,0.09039461050640654,9,1499.1994438861716,0.8568528559937495
PX1215,David Pathak,24,M,India,Blue,4805,1649399.0774916243,13573.520209691638,PNQ-CCU,2025-10-17,0.10564623673665334,6,1061.595906068168,0.22477675994060597
PX1216,Dev Butala,62,F,India,Blue,4102,1721686.2137188585,13007.765467923165,GOI-HYD,2025-11-25,0.05972651697247668,2,1463.5581348326166,0.6297043921618871
PX1217,Hemani Bora,74,F,India,Silver,453342,1425216.0803647584,8962.344767587241,BLR-MAA,2025-08-09,0.135873291831859,0,597.3560516342023,0.45160989915242
PX1218,Harshil Yadav,72,M,India,Blue,2686,1497483.1160633282,10535.917151058748,MAA-PNQ,2025-03-26,0.044012149171599,7,489.48374202747425,0.411681617909166
PX1219,Upasna Acharya,73,F,India,Blue,2708,1354559.9356916207,5258.251337166473,BOM-BOM,2025-11-21,0.1120135553962109,2,1780.660195358014,0.9943189128662184
PX1220,Nikita Das,22,F,India,Blue,3838,1510398.385127424,10545.16863168193,BOM-AMD,2026-02-09,0.11798166313190292,6,269.49965144980274,0.3621831889523567
PX1221,Aryan Tank,55,M,India,Gold,418715,1190200.1061041919,6274.530848868131,BLR-GOI,2025-02-25,0.09892701421560744,8,668.1851094197718,0.5682731037759392
PX1222,Anjali Rana,36,M,India,Silver,164500,986617.4581236294,9940.395319729785,BOM-CCU,2025-10-21,0.02345149972217443,4,237.78096336562058,0.06100525294995396
PX1223,Oliver Kalita,21,F,India,Blue,2982,377740.21039859776,9057.890690658529,PNQ-CCU,2025-03-27,0.13355704710288258,8,1776.5211588719906,0.3910384824856813
PX1224,Priya Bhagat,72,M,India,Blue,2881,680791.5622752843,4992.394680037184,BLR-BOM,2026-02-02,0.035393460428530185,6,323.44244233791505,0.9120506417784915
PX1225,Jyoti Kale,66,M,India,Blue,88,712855.6165912941,7925.560482640461,GOI-CCU,2026-01-18,0.11788400273374092,0,827.8278363714016,0.8018466775046159
PX1226,Thomas Sane,37,M,India,Platinum,72097,328032.28731447255,10494.99346006293,PNQ-MAA,2025-06-06,0.13447902900728148,0,626.9828478913428,0.9150499926103702
PX1227,Darpan Iyengar,46,F,India,Blue,1226,638873.6610855452,6559.189968479413,BLR-PNQ,2025-10-28,0.07054472321133162,8,1965.4740851207712,0.5989582338160181
PX1228,Leena Uppal,36,F,India,Blue,693,550363.5016867956,11961.619553086042,PNQ-HYD,2025-11-13,0.14412115001417536,2,1771.3230556007704,0.024658714528783765
PX1229,Michael Saini,74,F,India,Blue,2182,1182870.3735337371,10654.969244429347,PNQ-BOM,2025-06-05,0.008205411022107428,8,372.2467775647775,0.9225883911415304
PX1230,Ucchal Goda,24,F,India,Silver,418156,234655.66514573377,10098.906853942459,BLR-CCU,2025-06-07,0.11375383615727666,7,200.47917046850446,0.7735507638409815
PX1231,Ojas Gulati,33,M,India,Blue,4341,1259902.8482520774,9239.349229778805,BOM-BLR,2026-02-03,0.08531169933587338,5,896.1787103295816,0.8877199774376852
PX1232,Harinakshi Bhatnagar,21,M,India,Blue,2613,875309.5723399569,11975.297716760246,GOI-AMD,2025-09-20,0.026859788551873348,5,1731.5681895105288,0.12019814982340338
PX1233,Aditya Chandra,27,M,India,Blue,1361,349191.40097299876,12977.750700534994,AMD-CCU,2025-10-19,0.029890198102813542,0,1241.8008398498948,0.4585079276514674
PX1234,Abhimanyu Halder,54,M,India,Silver,168860,1535267.3139179412,5828.470687086956,PNQ-CCU,2026-02-05,0.0074794083163230215,7,413.26258291517917,0.5797409339743426
PX1235,Hitesh Mann,67,M,India,Blue,1764,761814.7639410567,8679.693796264302,PNQ-HYD,2026-01-07,0.08385120308277476,7,633.1724722159502,0.2723182189684622
PX1236,Rohan Brar,36,M,India,Blue,3038,1037432.1486286196,5164.703615065027,AMD-PNQ,2025-10-26,0.04744054971618534,6,223.23522727849937,0.5778209146961462
PX1237,Girik Bhargava,32,F,India,Gold,289494,440788.94156946236,14594.530796181965,GOI-HYD,2025-06-02,0.14341041093665935,2,330.14269797615214,0.538170534908435
PX1238,Amaira Pandit,45,F,India,Blue,3608,1175529.6122954974,9193.057119188063,DEL-MAA,2026-01-20,0.0942843035213218,6,916.8596578066848,0.7719266992269054
PX1239,Gauri Swamy,39,M,India,Blue,4169,1793148.060415475,5449.078149619091,DEL-BLR,2026-01-26,0.014958535092416696,1,1429.4890824196118,0.9215010388133186
PX1240,Rajata Sachdeva,39,F,India,Blue,62,1411340.0536800826,4900.158687595481,HYD-CCU,2025-08-01,0.13491886848227758,0,1289.7776167564743,0.46697880073506537
PX1241,Azaan Jaggi,65,F,India,Blue,1102,1787267.4099235556,5041.49625746084,GOI-AMD,2025-07-25,0.06237940970574506,9,878.6501034913504,0.004345496340292909
PX1242,Devika Choudhury,34,F,India,Blue,2663,1721871.862285531,14535.085843784042,BOM-AMD,2025-10-17,0.12289428337311596,5,1895.9573088269697,0.102763352165687
PX1243,Ucchal Mann,31,M,India,Blue,2654,301074.2847262754,5544.352825049984,HYD-GOI,2025-05-17,0.02859711557459567,6,649.5640474138747,0.7088897515502746
PX1244,Bhavini Dasgupta,60,M,India,Blue,2485,1594335.4680302453,9081.19735098346,CCU-PNQ,2025-03-15,0.013753609379965009,6,730.4840839999529,0.51775873294054
PX1245,Manthan Gaba,67,F,India,Blue,2852,990965.8387785691,9814.955619967244,GOI-MAA,2025-03-03,0.1481165838485007,8,385.58513041986146,0.9568216305173749
PX1246,Naksh Raj,60,M,India,Blue,1564,1929306.3303856214,7961.177515697129,PNQ-GOI,2026-01-27,0.08425831299000308,5,1986.182043477668,0.47932880319304605
PX1247,Mekhala Dutt,24,F,India,Gold,271463,15417.904893368064,5841.896916989107,HYD-PNQ,2025-11-05,0.034290642044648816,6,984.3805073120224,0.6747900158773686
PX1248,Omaja Anand,36,M,India,Silver,348621,1037941.961280562,11336.89541471616,PNQ-MAA,2025-11-28,0.14422597565666814,0,664.3628227550284,0.9194885737401022
PX1249,Mohini Sankaran,71,M,India,Silver,479304,194687.97923432747,8548.53218231757,BOM-AMD,2025-06-22,0.10013748490581566,0,1082.428338985495,0.04735712390724112
PX1250,Hemani Bahri,68,M,India,Platinum,412669,326353.6232786289,11419.382345361548,DEL-AMD,2025-04-30,0.007663554518405119,7,634.5332542698168,0.24410250836713054
PX1251,Upma Bal,20,F,India,Blue,4078,1614616.3617782004,4855.8264152135935,BOM-GOI,2025-05-29,0.06567317020267464,9,1380.7297352464284,0.10576819889851452
PX1252,Samarth Krish,60,M,India,Blue,785,717846.4078192855,10950.82824398081,PNQ-GOI,2025-09-28,0.114775297106734,4,860.8409705086448,0.48088892380542814
PX1253,Zayyan Saxena,51,M,India,Silver,443422,1813427.2707891637,14756.890967426356,CCU-AMD,2025-05-06,0.06115583164741374,6,1729.8083603752289,0.37069721938732814
PX1254,Keya Agate,34,F,India,Blue,3951,1835242.3407321286,10408.999286348851,HYD-HYD,2025-03-05,0.002240083924186237,4,1322.9017342417383,0.3737926442274475
PX1255,Ishani Oza,24,M,India,Blue,3340,814980.768789889,13702.00730421747,BLR-BOM,2025-12-07,0.05803666519487399,6,619.0394183532821,0.04640210973724157
PX1256,Urvashi Setty,21,F,India,Silver,369699,495706.60120535584,5140.1614312791535,CCU-DEL,2025-03-24,0.07388974826942045,5,1833.6020706300094,0.9114736026240831
PX1257,Vyanjana Narain,22,F,India,Blue,3562,46172.1003342097,10947.493386677423,CCU-BOM,2025-12-25,0.09426331691897015,4,1489.0894150266222,0.9821599224939799
PX1258,Indrajit Ahluwalia,20,M,India,Silver,94003,1690312.0918762488,4783.138551257711,DEL-MAA,2025-12-07,0.045331544595142256,7,1438.5540069609262,0.21055000937587254
PX1259,Megha Guha,45,M,India,Blue,4420,930075.8017885225,14449.295200353472,CCU-PNQ,2025-10-22,0.14802149085837724,4,1547.045544046661,0.8245648684204175
PX1260,Qadim Kulkarni,23,M,India,Gold,283659,1276974.064246574,14412.08332458853,BOM-DEL,2025-03-09,0.07010877547286956,3,1245.7546424108514,0.15713707372961727
PX1261,Fiyaz Hora,24,M,India,Blue,668,1562405.781485115,6752.852889804148,PNQ-HYD,2025-04-10,0.14378930572152768,6,1161.7968329722576,0.06305095388468351
PX1262,Daksha Dixit,43,M,India,Blue,1416,383999.66534349974,6196.8890868561775,BOM-DEL,2025-08-17,0.08056494673844856,1,637.9090686837352,0.9139648718971172
PX1263,Aarnav Parikh,67,F,India,Blue,1002,1640515.7844468353,13004.668689076216,GOI-HYD,2025-10-18,0.12317075303979404,0,1526.1728621070863,0.10089525382939113
PX1264,Isaac Mistry,43,M,India,Blue,1820,230676.23467918517,5066.90065399315,DEL-MAA,2025-08-16,0.06045483262813117,1,549.4921067142235,0.24089770080592232
PX1265,Om Walia,64,F,India,Blue,157,1671600.763927639,4064.278491237361,PNQ-GOI,2025-04-10,0.04415204386219121,5,1649.5806535462798,0.40607719850714286
PX1266,Ekaja Kamdar,28,F,India,Blue,4029,1808668.0777904622,8829.5101759987,PNQ-BLR,2025-09-14,0.06360187518472672,2,946.5628864042942,0.5046187563256959
PX1267,Xalak Dayal,36,F,India,Blue,4809,761013.0626762449,8526.441698170143,GOI-PNQ,2025-10-31,0.1436794046936373,2,1733.7430059376225,0.07790421622947208
PX1268,Manthan Kapoor,31,F,India,Blue,4312,371458.51230061235,11646.866503828078,GOI-DEL,2025-12-08,0.02995457657998618,0,271.8916827548978,0.8496167607053084
PX1269,Veda Konda,60,F,India,Gold,252501,1069338.8922971648,10530.69019669834,BLR-AMD,2025-06-17,0.1228439859498286,1,1341.313639329684,0.8523106109264976
PX1270,Sathvik Kurian,33,M,India,Blue,4071,822668.2981886381,12746.56967215292,HYD-HYD,2025-09-25,0.0324912155379292,8,1886.0115163306111,0.9964331938687214
PX1271,Mitesh Nagarajan,30,M,India,Blue,217,30591.21173529564,11108.713147245733,PNQ-CCU,2025-07-11,0.051877483053716505,4,763.8320266027837,0.9440602413102619
PX1272,Yatan Hora,19,M,India,Blue,2304,402101.4011360886,4960.485079901589,BLR-MAA,2025-02-28,0.12618375789093544,0,280.7644601713383,0.5130408266335095
PX1273,Keya Bassi,33,F,India,Blue,2852,1276031.3695479766,4409.693441260935,CCU-BOM,2025-09-13,0.0937127883374317,3,1916.7100955677756,0.6099366142072664
PX1274,Maanas Nadig,48,F,India,Blue,1454,1823999.8684867923,12524.898136937714,BOM-PNQ,2025-12-09,0.10062991346536002,9,394.74869170518195,0.11960239884884738
PX1275,Balveer Misra,26,M,India,Blue,537,147132.00173363017,9049.723399143566,CCU-BOM,2025-02-28,0.07972928082800554,3,1063.1925585027511,0.0732830542858024
PX1276,Lopa Krish,40,F,India,Blue,2006,1697397.3182865616,5470.316811569225,CCU-BOM,2025-08-28,0.07594940217380335,9,836.2950734835787,0.9824185830235049
PX1277,Ira Lata,74,F,India,Blue,177,60929.1511180622,11361.307356389796,DEL-GOI,2025-04-01,0.05069786844311483,6,1743.4401341921835,0.25201964175382086
PX1278,Vaishnavi Badami,69,F,India,Silver,90554,909674.3472296583,7374.1838456128635,GOI-HYD,2025-10-27,0.08177287287896941,5,960.268790554949,0.3680917016716603
PX1279,Dhruv Krishnan,48,M,India,Blue,3324,1866991.1601853818,10980.376657904406,CCU-DEL,2025-11-21,0.003799394296936692,9,1431.4395068325812,0.07987271003467411
PX1280,Sai Munshi,33,M,India,Blue,359,974467.2742984784,5444.006299936871,AMD-DEL,2025-11-13,0.08490667956868435,9,1183.4037218814244,0.9384661087385077
PX1281,Turvi Sabharwal,29,F,India,Blue,4219,773204.7254169971,4339.140005027721,BLR-CCU,2025-09-22,0.13234048180028987,4,1390.881103204212,0.08214328813934246
PX1282,Devika Sankar,33,F,India,Blue,4415,1039430.3398713557,10900.100191345258,MAA-MAA,2026-01-19,0.06812824098166241,2,1023.1489309473292,0.10638481406283617
PX1283,Chandran Roy,21,M,India,Blue,4043,587518.5650338383,9741.531730153152,GOI-GOI,2025-11-18,0.05745446395331164,6,1973.184365511462,0.4394153487275251
PX1284,Indali Narang,48,F,India,Blue,256,1068290.7774125256,4828.189169906452,AMD-CCU,2025-06-03,0.046381358696179736,2,1340.6385597458468,0.39751519962358883
PX1285,Kiaan Dass,72,F,India,Blue,3876,1788891.7664368898,8257.388010571125,PNQ-MAA,2025-05-30,0.03200275914350036,6,1646.2655733908477,0.3092713345483409
PX1286,Shaurya Maharaj,72,M,India,Blue,4081,100769.62544386345,11785.83731438083,BLR-DEL,2025-03-13,0.013646071416506778,0,1573.2763912569676,0.3009556993013526
PX1287,Upkaar Sura,30,M,India,Blue,4686,1658045.4797162316,12155.790750845536,PNQ-CCU,2025-04-30,0.0540087953489252,0,257.8568587777045,0.08454085544383738
PX1288,Nathan Bajwa,73,M,India,Blue,3489,30480.98959432344,8277.437629046377,BLR-BLR,2025-09-22,0.0007926814537648929,1,270.59170147626287,0.7422976751327038
PX1289,Madhavi Ahuja,56,F,India,Gold,243246,348036.07071169146,5270.969329037032,BLR-AMD,2025-12-14,0.1336862363958118,3,1242.7771712690428,0.296432173250605
PX1290,Quincy Mital,64,M,India,Blue,2296,1370644.3898208507,8510.999031983909,AMD-BLR,2025-05-07,0.14955731360064975,2,1783.562589300875,0.13014186624465274
PX1291,Jason Peri,47,M,India,Gold,147922,1786514.3141734162,11304.94864560591,AMD-CCU,2025-08-26,0.07072960611664392,9,971.7035157378814,0.41706203022894894
PX1292,Vasana Dara,58,F,India,Blue,648,800494.6274430957,9081.741172119233,DEL-CCU,2025-09-28,0.1338502102733877,4,1447.1395225257422,0.2331954487579222
PX1293,Kamya Ray,18,F,India,Blue,3606,1586309.411651986,11621.798580348472,CCU-BOM,2025-08-02,0.08524781701151406,4,1186.4892702684283,0.2537006925013101
PX1294,Rayaan Bail,60,M,India,Silver,355370,1880767.3581609,5164.385470737151,HYD-BLR,2025-09-25,0.12083395611148498,3,826.0604756352665,0.7805662340933017
PX1295,Oeshi Murty,30,M,India,Gold,454149,1185399.9268923947,5787.212670790645,CCU-MAA,2025-09-16,0.013495930892925705,7,413.27422766320524,0.986921900024203
PX1296,Arunima Choudhury,47,M,India,Blue,1571,647222.0405559536,12424.331270588595,GOI-CCU,2025-06-29,0.004401823047449749,2,1961.4394386174658,0.28779022644831354
PX1297,Lohit Bedi,62,M,India,Blue,4956,666549.639382606,13371.407946793799,BLR-BLR,2025-06-22,0.09629633437939707,9,1004.5458627449109,0.7974786745492572
PX1298,Isaac Tak,68,F,India,Blue,2008,1349381.0625725538,5594.686421769412,MAA-BLR,2025-09-20,0.12653544731142236,2,1073.7731968554672,0.4056963810492592
PX1299,Jyoti Kanda,31,F,India,Blue,31,684068.6537395486,8613.039125616466,MAA-CCU,2025-05-16,0.07315335243771566,5,385.2029356740597,0.024322034297483253
PX1300,Ekanta Bali,48,M,India,Blue,3636,261398.39968748434,10556.462356675518,AMD-AMD,2025-04-11,0.13939878532859207,5,737.4178515163943,0.4841184814576476
PX1301,Zehaan Bath,41,F,India,Blue,2577,281569.1179401325,9400.11933736505,AMD-BLR,2025-08-15,0.05496250504956046,3,888.8524132417225,0.7937396166007313
PX1302,Gauri Rastogi,66,F,India,Blue,4161,738369.0915853744,6420.824964334124,DEL-PNQ,2025-10-08,0.05196212009213982,6,974.9821746169906,0.6106143110069356
PX1303,Naksh Walla,42,M,India,Gold,279635,1404656.85812143,5519.235472508031,BLR-DEL,2025-04-07,0.059813041748673974,5,740.261283096215,0.5905271312151689
PX1304,Vivaan Behl,60,M,India,Blue,672,1044365.7235512183,4027.9325548934326,DEL-MAA,2025-04-08,0.1385272587562934,6,773.1647154722996,0.8114422197873477
PX1305,Utkarsh Sunder,73,F,India,Blue,1891,1467306.434575834,14516.156657665651,PNQ-HYD,2025-09-06,0.10548753218337817,1,1177.2634293456756,0.9064785914940919
PX1306,Ranbir Chahal,28,F,India,Blue,4171,654816.5184056549,5188.471459292962,BLR-MAA,2025-06-03,0.0646547476081785,4,496.2599210758576,0.8655077950304183
PX1307,Balhaar Pant,38,F,India,Gold,462704,911535.6161486303,5217.476866592225,CCU-HYD,2025-08-02,0.07758409309981436,9,469.39872541986784,0.12675268308397225
PX1308,Netra Kannan,18,F,India,Platinum,333214,73084.2632715968,13289.809386826,BOM-BLR,2025-12-15,0.05246356222817109,6,337.8113026927458,0.44598353518926537
PX1309,Udarsh Bhatnagar,25,M,India,Blue,1472,1171465.4860863576,6758.9805212986485,DEL-BLR,2025-04-17,0.13594898157801344,3,764.9589765792578,0.4026369836354683
PX1310,Chanakya Chana,32,M,India,Blue,3374,402996.78209451726,6182.941689529957,GOI-CCU,2025-10-14,0.09435650251453896,5,517.92108561639,0.36554464281106314
PX1311,Gaurika Kapoor,66,F,India,Blue,2175,712045.3519030842,13223.810904234215,BOM-CCU,2025-10-30,0.02766120673685076,8,1134.3789621745375,0.07857165313489423
PX1312,Nitesh Deo,20,F,India,Silver,37864,377143.8382079363,5040.5387666079,AMD-DEL,2025-12-12,0.11374001430348633,3,727.0676176073551,0.7675201822040593
PX1313,Chanchal Tara,18,F,India,Blue,3005,208632.08851233555,7069.152218110643,AMD-GOI,2025-08-14,0.0375122326043681,1,1754.6561467945007,0.47563862331511286
PX1314,Lavanya De,55,F,India,Blue,664,688706.0540641929,9238.326998964374,CCU-HYD,2025-05-08,0.11071242819793244,3,1558.7014011659242,0.9934035116745583
PX1315,Vivaan Sagar,74,F,India,Blue,1893,343760.25445303234,14201.605262744348,CCU-DEL,2025-12-04,0.0013871663448292214,2,891.3492610504032,0.6780713655745433
PX1316,Omisha Bhasin,19,M,India,Blue,4423,1623673.0834248543,6528.915240276806,DEL-BLR,2025-06-17,0.0430626349953335,9,1576.7592746027342,0.8966000771372925
PX1317,Advay Doshi,24,M,India,Blue,4679,1804606.4150227532,13625.184588305341,HYD-AMD,2025-05-05,0.1294904230281819,1,370.42817790949937,0.8470424054261971
